brand,name,price,url,primaryImage,secondaryImage
STELLA MCCARTNEY,Silk crepe de chine shirt,"$1,035",https://www.net-a-porter.com/en-kr/shop/product/stella-mccartney/clothing/shirts/silk-crepe-de-chine-shirt/1647597324567367,https://www.net-a-porter.com/variants/images/1647597324567367/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597324567367/ou/w358_a3-4_q60.jpg
STELLA MCCARTNEY,Cropped pleated wool-blend tapered pants,"$1,035",https://www.net-a-porter.com/en-kr/shop/product/stella-mccartney/clothing/tapered/cropped-pleated-wool-blend-tapered-pants/1647597324567371,https://www.net-a-porter.com/variants/images/1647597324567371/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597324567371/ou/w358_a3-4_q60.jpg
SAINT LAURENT,Cropped cotton-jersey sweatshirt,"$1,035",https://www.net-a-porter.com/en-kr/shop/product/saint-laurent/clothing/sweatshirts/cropped-cotton-jersey-sweatshirt/1647597332692098,https://www.net-a-porter.com/variants/images/1647597332692098/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597332692098/ou/w358_a3-4_q60.jpg
GOLDEN GOOSE,Journey cutout wool-gabardine halterneck jumpsuit,"$1,037",https://www.net-a-porter.com/en-kr/shop/product/golden-goose/clothing/full-length/journey-cutout-wool-gabardine-halterneck-jumpsuit/1647597324929187,https://www.net-a-porter.com/variants/images/1647597324929187/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597324929187/ou/w358_a3-4_q60.jpg
LOEWE,Appliquéd cropped high-rise straight-leg jeans,"$1,037",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/straight-leg/appliqued-cropped-high-rise-straight-leg-jeans/1647597289409655,https://www.net-a-porter.com/variants/images/1647597289409655/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597289409655/ou/w358_a3-4_q60.jpg
GUCCI,Love Parade embroidered tulle bra and briefs set,"$1,037",https://www.net-a-porter.com/en-kr/shop/product/gucci/lingerie/soft-cup-bras/love-parade-embroidered-tulle-bra-and-briefs-set/45666037504257935,https://www.net-a-porter.com/variants/images/45666037504257935/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/45666037504257935/fr/w358_a3-4_q60.jpg
ALESSANDRA RICH,Silk-crepe shirt,"$1,039",https://www.net-a-porter.com/en-kr/shop/product/alessandra-rich/clothing/blouses/silk-crepe-shirt/1647597337501036,https://www.net-a-porter.com/variants/images/1647597337501036/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337501036/ou/w358_a3-4_q60.jpg
ALESSANDRA RICH,Silk-crepe shirt,"$1,039",https://www.net-a-porter.com/en-kr/shop/product/alessandra-rich/clothing/blouses/silk-crepe-shirt/1647597337501286,https://www.net-a-porter.com/variants/images/1647597337501286/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337501286/ou/w358_a3-4_q60.jpg
ALESSANDRA RICH,Pussy-bow silk-satin shirt,"$1,039",https://www.net-a-porter.com/en-kr/shop/product/alessandra-rich/clothing/blouses/pussy-bow-silk-satin-shirt/1647597337500941,https://www.net-a-porter.com/variants/images/1647597337500941/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337500941/ou/w358_a3-4_q60.jpg
BOTTEGA VENETA,Cotton-canvas straight-leg pants,"$1,040",https://www.net-a-porter.com/en-kr/shop/product/bottega-veneta/clothing/straight-leg/cotton-canvas-straight-leg-pants/1647597288727780,https://www.net-a-porter.com/variants/images/1647597288727780/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597288727780/ou/w358_a3-4_q60.jpg
GOLDBERGH,Parry belted hooded faux fur-trimmed ski suit,"$1,041",https://www.net-a-porter.com/en-kr/shop/product/goldbergh/sport/ski-suits/parry-belted-hooded-faux-fur-trimmed-ski-suit/1647597310338277,https://www.net-a-porter.com/variants/images/1647597310338277/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597310338277/ou/w358_a3-4_q60.jpg
PUCCI,Printed cotton-voile kaftan,"$1,041",https://www.net-a-porter.com/en-kr/shop/product/pucci/clothing/coverups/printed-cotton-voile-kaftan/45666037505095058,https://www.net-a-porter.com/variants/images/45666037505095058/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/45666037505095058/ou/w358_a3-4_q60.jpg
TOVE,Gabrielle linen wide-leg pants,"$1,041",https://www.net-a-porter.com/en-kr/shop/product/tove/clothing/straight-leg/gabrielle-linen-wide-leg-pants/1647597333568550,https://www.net-a-porter.com/variants/images/1647597333568550/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333568550/ou/w358_a3-4_q60.jpg
LA DOUBLEJ,+ Orlebar Brown cotton-blend jacquard tunic,"$1,041",https://www.net-a-porter.com/en-kr/shop/product/la-doublej/clothing/mini-dresses/plus-orlebar-brown-cotton-blend-jacquard-tunic/1647597337492659,https://www.net-a-porter.com/variants/images/1647597337492659/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337492659/ou/w358_a3-4_q60.jpg
LA DOUBLEJ,+ Orlebar Brown Portofino pleated cotton-poplin midi dress,"$1,041",https://www.net-a-porter.com/en-kr/shop/product/la-doublej/clothing/maxi-dresses/plus-orlebar-brown-portofino-pleated-cotton-poplin-midi-dress/1647597337492700,https://www.net-a-porter.com/variants/images/1647597337492700/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337492700/ou/w358_a3-4_q60.jpg
ALEXANDER MCQUEEN,Cropped floral-print cotton-poplin shirt,"$1,041",https://www.net-a-porter.com/en-kr/shop/product/alexander-mcqueen/clothing/shirts/cropped-floral-print-cotton-poplin-shirt/1647597337642459,https://www.net-a-porter.com/variants/images/1647597337642459/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337642459/ou/w358_a3-4_q60.jpg
TOVE,Rahel tie-front cotton-blend midi dress,"$1,041",https://www.net-a-porter.com/en-kr/shop/product/tove/clothing/midi-dresses/rahel-tie-front-cotton-blend-midi-dress/1647597333443008,https://www.net-a-porter.com/variants/images/1647597333443008/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333443008/ou/w358_a3-4_q60.jpg
