brand,name,price,url,primaryImage,secondaryImage
ARCH4,Linda cashmere sweater,$561,https://www.net-a-porter.com/en-kr/shop/product/arch4/clothing/v-neck/linda-cashmere-sweater/1647597342934403,https://www.net-a-porter.com/variants/images/1647597342934403/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597342934403/ou/w358_a3-4_q60.jpg
LA LIGNE,Strapless silk-satin midi dress,$561,https://www.net-a-porter.com/en-kr/shop/product/la-ligne/clothing/maxi-dresses/strapless-silk-satin-midi-dress/1647597329716500,https://www.net-a-porter.com/variants/images/1647597329716500/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597329716500/ou/w358_a3-4_q60.jpg
MARA HOFFMAN,+ NET SUSTAIN Enya one-shoulder ruched hemp maxi dress,$561,https://www.net-a-porter.com/en-kr/shop/product/mara-hoffman/clothing/maxi-dresses/plus-net-sustain-enya-one-shoulder-ruched-hemp-maxi-dress/1647597334018738,https://www.net-a-porter.com/variants/images/1647597334018738/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597334018738/ou/w358_a3-4_q60.jpg
MARA HOFFMAN,+ NET SUSTAIN Jackie printed hemp straight-leg pants,$561,https://www.net-a-porter.com/en-kr/shop/product/mara-hoffman/clothing/straight-leg/plus-net-sustain-jackie-printed-hemp-straight-leg-pants/1647597334018683,https://www.net-a-porter.com/variants/images/1647597334018683/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597334018683/ou/w358_a3-4_q60.jpg
MIGUELINA,River pleated cotton-chambray wide-leg pants,$561,https://www.net-a-porter.com/en-kr/shop/product/miguelina/clothing/wide-leg/river-pleated-cotton-chambray-wide-leg-pants/1647597333930777,https://www.net-a-porter.com/variants/images/1647597333930777/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333930777/ou/w358_a3-4_q60.jpg
DÔEN,Tahlia lace-trimmed floral-print silk-charmeuse midi dress,$561,https://www.net-a-porter.com/en-kr/shop/product/doen/clothing/midi-dresses/tahlia-lace-trimmed-floral-print-silk-charmeuse-midi-dress/1647597333738191,https://www.net-a-porter.com/variants/images/1647597333738191/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333738191/ou/w358_a3-4_q60.jpg
LA LIGNE,Christine color-block cotton-blend midi dress,$561,https://www.net-a-porter.com/en-kr/shop/product/la-ligne/clothing/midi-dresses/christine-color-block-cotton-blend-midi-dress/1647597337227978,https://www.net-a-porter.com/variants/images/1647597337227978/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337227978/ou/w358_a3-4_q60.jpg
NILI LOTAN,Neville striped cotton-voile blouse,$561,https://www.net-a-porter.com/en-kr/shop/product/nili-lotan/clothing/blouses/neville-striped-cotton-voile-blouse/1647597336753526,https://www.net-a-porter.com/variants/images/1647597336753526/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597336753526/ou/w358_a3-4_q60.jpg
MAYGEL CORONEL,+ NET SUSTAIN Kefi one-shoulder asymmetric draped stretch-jersey mini dress,$561,https://www.net-a-porter.com/en-kr/shop/product/maygel-coronel/clothing/mini-dresses/plus-net-sustain-kefi-one-shoulder-asymmetric-draped-stretch-jersey-mini-dress/1647597338444793,https://www.net-a-porter.com/variants/images/1647597338444793/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597338444793/ou/w358_a3-4_q60.jpg
SEA,Thea gathered ruffled tie-dye cotton-blend voile mini dress,$561,https://www.net-a-porter.com/en-kr/shop/product/sea/clothing/mini-dresses/thea-gathered-ruffled-tie-dye-cotton-blend-voile-mini-dress/1647597338348367,https://www.net-a-porter.com/variants/images/1647597338348367/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597338348367/ou/w358_a3-4_q60.jpg
ANINE BING,Carrie pleated wool-twill wide-leg pants,$561,https://www.net-a-porter.com/en-kr/shop/product/anine-bing/clothing/wide-leg/carrie-pleated-wool-twill-wide-leg-pants/1647597340066431,https://www.net-a-porter.com/variants/images/1647597340066431/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597340066431/ou/w358_a3-4_q60.jpg
HELMUT LANG,Draped satin-jersey midi dress,$561,https://www.net-a-porter.com/en-kr/shop/product/helmut-lang/clothing/knee-length-dresses/draped-satin-jersey-midi-dress/1647597342917167,https://www.net-a-porter.com/variants/images/1647597342917167/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597342917167/ou/w358_a3-4_q60.jpg
ULLA JOHNSON,The April cropped pleated high-rise wide-leg jeans,$561,https://www.net-a-porter.com/en-kr/shop/product/ulla-johnson/clothing/boyfriend/the-april-cropped-pleated-high-rise-wide-leg-jeans/1647597343418420,https://www.net-a-porter.com/variants/images/1647597343418420/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597343418420/ou/w358_a3-4_q60.jpg
LA LIGNE,Pintucked silk-georgette midi dress,$561,https://www.net-a-porter.com/en-kr/shop/product/la-ligne/clothing/maxi-dresses/pintucked-silk-georgette-midi-dress/1647597329716489,https://www.net-a-porter.com/variants/images/1647597329716489/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597329716489/ou/w358_a3-4_q60.jpg
LAUREN MANOOGIAN,Oversized Pima cotton sweater,$561,https://www.net-a-porter.com/en-kr/shop/product/lauren-manoogian/clothing/round-neck/oversized-pima-cotton-sweater/1647597332865899,https://www.net-a-porter.com/variants/images/1647597332865899/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597332865899/ou/w358_a3-4_q60.jpg
AGUA BY AGUA BENDITA,+ NET SUSTAIN embellished printed linen maxi skirt,$561,https://www.net-a-porter.com/en-kr/shop/product/agua-by-agua-bendita/clothing/midi/plus-net-sustain-embellished-printed-linen-maxi-skirt/1647597334073572,https://www.net-a-porter.com/variants/images/1647597334073572/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597334073572/ou/w358_a3-4_q60.jpg
VERONICA BEARD,Brixton cropped checked linen wide-leg pants,$561,https://www.net-a-porter.com/en-kr/shop/product/veronica-beard/clothing/wide-leg/brixton-cropped-checked-linen-wide-leg-pants/1647597336245449,https://www.net-a-porter.com/variants/images/1647597336245449/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597336245449/ou/w358_a3-4_q60.jpg
SEA,Edith broderie anglaise-trimmed cotton and linen-blend wide-leg pants,$561,https://www.net-a-porter.com/en-kr/shop/product/sea/clothing/wide-leg/edith-broderie-anglaise-trimmed-cotton-and-linen-blend-wide-leg-pants/1647597338348254,https://www.net-a-porter.com/variants/images/1647597338348254/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597338348254/ou/w358_a3-4_q60.jpg
ANINE BING,Janet denim jacket,$561,https://www.net-a-porter.com/en-kr/shop/product/anine-bing/clothing/casual-jackets/janet-denim-jacket/1647597340066411,https://www.net-a-porter.com/variants/images/1647597340066411/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597340066411/ou/w358_a3-4_q60.jpg
CALLE DEL MAR,Ribbed-knit cardigan,$561,https://www.net-a-porter.com/en-kr/shop/product/calle-del-mar/clothing/polo/ribbed-knit-cardigan/1647597331832098,https://www.net-a-porter.com/variants/images/1647597331832098/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597331832098/ou/w358_a3-4_q60.jpg
DIMA AYAD,Plissé-satin wide-leg pants,$561,https://www.net-a-porter.com/en-kr/shop/product/dima-ayad/clothing/straight-leg/plisse-satin-wide-leg-pants/1647597335758891,https://www.net-a-porter.com/variants/images/1647597335758891/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597335758891/ou/w358_a3-4_q60.jpg
