brand,name,price,url,primaryImage,secondaryImage
JAMES PERSE,Cotton-terry hoodie,$365,https://www.net-a-porter.com/en-kr/shop/product/james-perse/clothing/sweatshirts/cotton-terry-hoodie/1647597333072713,https://www.net-a-porter.com/variants/images/1647597333072713/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333072713/ou/w358_a3-4_q60.jpg
JAMES PERSE,French cotton-terry hoodie,$365,https://www.net-a-porter.com/en-kr/shop/product/james-perse/clothing/sweatshirts/french-cotton-terry-hoodie/1647597337165639,https://www.net-a-porter.com/variants/images/1647597337165639/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597337165639/ou/w358_a3-4_q60.jpg
JAMES PERSE,Pleated linen wide-leg pants,$365,https://www.net-a-porter.com/en-kr/shop/product/james-perse/clothing/wide-leg/pleated-linen-wide-leg-pants/1647597333072824,https://www.net-a-porter.com/variants/images/1647597333072824/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333072824/ou/w358_a3-4_q60.jpg
JAMES PERSE,Pleated linen wide-leg pants,$365,https://www.net-a-porter.com/en-kr/shop/product/james-perse/clothing/wide-leg/pleated-linen-wide-leg-pants/1647597333072783,https://www.net-a-porter.com/variants/images/1647597333072783/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333072783/ou/w358_a3-4_q60.jpg
JOSEPH,Stretch silk-blend sweater,$365,https://www.net-a-porter.com/en-kr/shop/product/joseph/clothing/round-neck/stretch-silk-blend-sweater/17428787259095489,https://www.net-a-porter.com/variants/images/17428787259095489/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/17428787259095489/ou/w358_a3-4_q60.jpg
SLEEPER,+ NET SUSTAIN Atlanta off-the-shoulder shirred linen midi dress,$366,https://www.net-a-porter.com/en-kr/shop/product/sleeper/clothing/midi-dresses/plus-net-sustain-atlanta-off-the-shoulder-shirred-linen-midi-dress/2499567819655812,https://www.net-a-porter.com/variants/images/2499567819655812/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/2499567819655812/ou/w358_a3-4_q60.jpg
SLEEPER,+ NET SUSTAIN Atlanta off-the-shoulder shirred organic linen midi dress,$366,https://www.net-a-porter.com/en-kr/shop/product/sleeper/clothing/midi-dresses/plus-net-sustain-atlanta-off-the-shoulder-shirred-organic-linen-midi-dress/25185454456388546,https://www.net-a-porter.com/variants/images/25185454456388546/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/25185454456388546/ou/w358_a3-4_q60.jpg
AGOLDE,Riley cropped high-rise straight-leg jeans,$366,https://www.net-a-porter.com/en-kr/shop/product/agolde/clothing/straight-leg/riley-cropped-high-rise-straight-leg-jeans/18706561956129026,https://www.net-a-porter.com/variants/images/18706561956129026/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/18706561956129026/ou/w358_a3-4_q60.jpg
TOTEME,Embroidered organic cotton Oxford shirt,$366,https://www.net-a-porter.com/en-kr/shop/product/toteme/clothing/shirts/embroidered-organic-cotton-oxford-shirt/1647597339494979,https://www.net-a-porter.com/variants/images/1647597339494979/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597339494979/ou/w358_a3-4_q60.jpg
ZIMMERMANN,Corded lace bodysuit,$368,https://www.net-a-porter.com/en-kr/shop/product/zimmermann/clothing/bodysuits/corded-lace-bodysuit/1647597333530686,https://www.net-a-porter.com/variants/images/1647597333530686/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333530686/ou/w358_a3-4_q60.jpg
