brand,name,price,url,primaryImage,secondaryImage
CHRISTOPHER ESBER,Cutout embellished swimsuit,$533,https://www.net-a-porter.com/en-kr/shop/product/christopher-esber/clothing/one-piece/cutout-embellished-swimsuit/1647597339056578,https://www.net-a-porter.com/variants/images/1647597339056578/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597339056578/fr/w358_a3-4_q60.jpg
CHRISTOPHER ESBER,Cutout embellished swimsuit,$533,https://www.net-a-porter.com/en-kr/shop/product/christopher-esber/clothing/one-piece/cutout-embellished-swimsuit/1647597333602549,https://www.net-a-porter.com/variants/images/1647597333602549/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333602549/fr/w358_a3-4_q60.jpg
CULT GAIA,Matias cropped mesh-trimmed embroidered linen top,$534,https://www.net-a-porter.com/en-kr/shop/product/cult-gaia/clothing/tanks-and-camis/matias-cropped-mesh-trimmed-embroidered-linen-top/1647597334018639,https://www.net-a-porter.com/variants/images/1647597334018639/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597334018639/ou/w358_a3-4_q60.jpg
TOTEME,+ NET SUSTAIN embroidered LENZING™ Modal-flannel wide-leg pants,$535,https://www.net-a-porter.com/en-kr/shop/product/toteme/clothing/wide-leg/plus-net-sustain-embroidered-lenzing™-modal-flannel-wide-leg-pants/1647597321552699,https://www.net-a-porter.com/variants/images/1647597321552699/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597321552699/ou/w358_a3-4_q60.jpg
INTERIOR,The Remy high-rise straight-leg jeans,$535,https://www.net-a-porter.com/en-kr/shop/product/interior/clothing/straight-leg/the-remy-high-rise-straight-leg-jeans/1647597321789663,https://www.net-a-porter.com/variants/images/1647597321789663/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597321789663/ou/w358_a3-4_q60.jpg
MARYSIA,Aalto crepe-trimmed terry tunic,$535,https://www.net-a-porter.com/en-kr/shop/product/marysia/clothing/midi-dresses/aalto-crepe-trimmed-terry-tunic/1647597326825395,https://www.net-a-porter.com/variants/images/1647597326825395/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597326825395/ou/w358_a3-4_q60.jpg
TOLU COKER,Oversized crepe shirt,$535,https://www.net-a-porter.com/en-kr/shop/product/tolu-coker/clothing/shirts/oversized-crepe-shirt/1647597326609171,https://www.net-a-porter.com/variants/images/1647597326609171/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597326609171/ou/w358_a3-4_q60.jpg
JEAN PAUL GAULTIER,Papillon printed mesh midi skirt,$536,https://www.net-a-porter.com/en-kr/shop/product/jean-paul-gaultier/clothing/midi/papillon-printed-mesh-midi-skirt/1647597333605992,https://www.net-a-porter.com/variants/images/1647597333605992/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333605992/ou/w358_a3-4_q60.jpg
LOEWE,Embroidered ribbed stretch-cotton tank,$536,https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/tanks-and-camis/embroidered-ribbed-stretch-cotton-tank/1647597289409667,https://www.net-a-porter.com/variants/images/1647597289409667/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597289409667/ou/w358_a3-4_q60.jpg
ERES,L'Intemporel Mignonette linen shirt,$536,https://www.net-a-porter.com/en-kr/shop/product/eres/clothing/shirts/l-intemporel-mignonette-linen-shirt/1647597338462970,https://www.net-a-porter.com/variants/images/1647597338462970/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597338462970/ou/w358_a3-4_q60.jpg
