brand,name,price,url,primaryImage,secondaryImage
BRUNELLO CUCINELLI,Cable-knit alpaca-blend sweater,"$2,605",https://www.net-a-porter.com/en-kr/shop/product/brunello-cucinelli/clothing/round-neck/cable-knit-alpaca-blend-sweater/1647597342524771,https://www.net-a-porter.com/variants/images/1647597342524771/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597342524771/ou/w358_a3-4_q60.jpg
ALAÏA,Archetypes ribbed pointelle-knit mini dress,"$2,614",https://www.net-a-porter.com/en-kr/shop/product/alaia/clothing/mini-dresses/archetypes-ribbed-pointelle-knit-mini-dress/1647597325481873,https://www.net-a-porter.com/variants/images/1647597325481873/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597325481873/ou/w358_a3-4_q60.jpg
ALAÏA,Archetypes ribbed pointelle-knit mini dress,"$2,614",https://www.net-a-porter.com/en-kr/shop/product/alaia/clothing/mini-dresses/archetypes-ribbed-pointelle-knit-mini-dress/1647597325491176,https://www.net-a-porter.com/variants/images/1647597325491176/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597325491176/ou/w358_a3-4_q60.jpg
ALEX PERRY,Elyse strapless silk-faille mini dress,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/alex-perry/clothing/mini-dresses/elyse-strapless-silk-faille-mini-dress/1890828706280129,https://www.net-a-porter.com/variants/images/1890828706280129/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1890828706280129/ou/w358_a3-4_q60.jpg
LOEWE,Open-back wool blazer,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/blazers/open-back-wool-blazer/1647597340562602,https://www.net-a-porter.com/variants/images/1647597340562602/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597340562602/ou/w358_a3-4_q60.jpg
LOEWE,Chain-embellished silk shirt,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/shirts/chain-embellished-silk-shirt/1647597325144399,https://www.net-a-porter.com/variants/images/1647597325144399/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597325144399/ou/w358_a3-4_q60.jpg
LOEWE,+ Suna Fujita oversized asymmetric embroidered mohair-blend cardigan,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/cardigans/plus-suna-fujita-oversized-asymmetric-embroidered-mohair-blend-cardigan/1647597325144868,https://www.net-a-porter.com/variants/images/1647597325144868/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597325144868/ou/w358_a3-4_q60.jpg
AGUA BY AGUA BENDITA,Aguamarina Platero floral-print linen maxi dress,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/agua-by-agua-bendita/clothing/maxi-dresses/aguamarina-platero-floral-print-linen-maxi-dress/1647597334073626,https://www.net-a-porter.com/variants/images/1647597334073626/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597334073626/ou/w358_a3-4_q60.jpg
LOEWE,+ Suna Fujita asymmetric embroidered wool-blend cardigan,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/cardigans/plus-suna-fujita-asymmetric-embroidered-wool-blend-cardigan/1647597325144735,https://www.net-a-porter.com/variants/images/1647597325144735/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597325144735/ou/w358_a3-4_q60.jpg
TALLER MARMO,Showgirl fringed sequined tulle and cady gown,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/taller-marmo/clothing/gowns/showgirl-fringed-sequined-tulle-and-cady-gown/1647597332676612,https://www.net-a-porter.com/variants/images/1647597332676612/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597332676612/ou/w358_a3-4_q60.jpg
LOEWE,+ Paula's Ibiza cotton-blend poplin midi shirt dress,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/midi-dresses/plus-paula-s-ibiza-cotton-blend-poplin-midi-shirt-dress/1647597335549772,https://www.net-a-porter.com/variants/images/1647597335549772/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597335549772/ou/w358_a3-4_q60.jpg
LOEWE,+ Suna Fujita oversized embroidered pinstriped silk and cotton-blend twill shirt,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/shirts/plus-suna-fujita-oversized-embroidered-pinstriped-silk-and-cotton-blend-twill-shirt/1647597325144379,https://www.net-a-porter.com/variants/images/1647597325144379/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597325144379/ou/w358_a3-4_q60.jpg
LOEWE,Logo-appliquéd cotton and silk-blend gabardine mini dress,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/mini-dresses/logo-appliqued-cotton-and-silk-blend-gabardine-mini-dress/1647597340562148,https://www.net-a-porter.com/variants/images/1647597340562148/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597340562148/ou/w358_a3-4_q60.jpg
LOEWE,+ Paula's Ibiza printed silk-twill shirt,"$2,618",https://www.net-a-porter.com/en-kr/shop/product/loewe/clothing/shirts/plus-paula-s-ibiza-printed-silk-twill-shirt/1647597335549758,https://www.net-a-porter.com/variants/images/1647597335549758/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597335549758/ou/w358_a3-4_q60.jpg
MONCLER GENIUS,+ 1 JW Anderson Abbotts hooded quilted shell down jacket,"$2,620",https://www.net-a-porter.com/en-kr/shop/product/moncler-genius/clothing/casual-jackets/plus-1-jw-anderson-abbotts-hooded-quilted-shell-down-jacket/22527730565822914,https://www.net-a-porter.com/variants/images/22527730565822914/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/22527730565822914/ou/w358_a3-4_q60.jpg
VALENTINO GARAVANI,Embellished linen midi skirt,"$2,625",https://www.net-a-porter.com/en-kr/shop/product/valentino-garavani/clothing/midi/embellished-linen-midi-skirt/1647597333216631,https://www.net-a-porter.com/variants/images/1647597333216631/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597333216631/ou/w358_a3-4_q60.jpg
ALAÏA,Archetypes double-breasted belted denim trench coat,"$2,628",https://www.net-a-porter.com/en-kr/shop/product/alaia/clothing/long/archetypes-double-breasted-belted-denim-trench-coat/1647597325491127,https://www.net-a-porter.com/variants/images/1647597325491127/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597325491127/ou/w358_a3-4_q60.jpg
GUCCI,Oversized reversible jacquard-knit mohair-blend cardigan,"$2,628",https://www.net-a-porter.com/en-kr/shop/product/gucci/clothing/cardigans/oversized-reversible-jacquard-knit-mohair-blend-cardigan/30629810020362445,https://www.net-a-porter.com/variants/images/30629810020362445/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/30629810020362445/ou/w358_a3-4_q60.jpg
GUCCI,Printed corded lace T-shirt,"$2,628",https://www.net-a-porter.com/en-kr/shop/product/gucci/clothing/t-shirts/printed-corded-lace-t-shirt/1647597339963817,https://www.net-a-porter.com/variants/images/1647597339963817/in/w358_a3-4_q60.jpg,https://www.net-a-porter.com/variants/images/1647597339963817/ou/w358_a3-4_q60.jpg
